track_id,playlist_id,date_added,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3KvoZgndTtmfjjFV0MwMqF,7pRnKuQMkmntEj7Nnj94r0,2017-11-09T00:28:15Z,Navy,Kilo Kish,0.807,0.513,7,-7.752,0,0.0513,0.736,0,0.114,0.744,129.951,audio_features,3KvoZgndTtmfjjFV0MwMqF,spotify:track:3KvoZgndTtmfjjFV0MwMqF,https://api.spotify.com/v1/tracks/3KvoZgndTtmfjjFV0MwMqF,https://api.spotify.com/v1/audio-analysis/3KvoZgndTtmfjjFV0MwMqF,193518,4
68ivEISjQ6pxNdeXULwdll,7pRnKuQMkmntEj7Nnj94r0,2017-11-09T00:46:33Z,Feelin' Lovely,Connan Mockasin,0.721,0.77,2,-6.451,0,0.0608,0.338,6.39e-06,0.0824,0.72,89.995,audio_features,68ivEISjQ6pxNdeXULwdll,spotify:track:68ivEISjQ6pxNdeXULwdll,https://api.spotify.com/v1/tracks/68ivEISjQ6pxNdeXULwdll,https://api.spotify.com/v1/audio-analysis/68ivEISjQ6pxNdeXULwdll,231468,4
3wHfVxBYMd258OQmtTYiGb,7pRnKuQMkmntEj7Nnj94r0,2017-11-09T06:06:14Z,❤️x1000 (feat. Jack Samson),Tyler Cole,0.413,0.262,4,-12.307,0,0.0434,0.419,1.1e-06,0.228,0.238,120.479,audio_features,3wHfVxBYMd258OQmtTYiGb,spotify:track:3wHfVxBYMd258OQmtTYiGb,https://api.spotify.com/v1/tracks/3wHfVxBYMd258OQmtTYiGb,https://api.spotify.com/v1/audio-analysis/3wHfVxBYMd258OQmtTYiGb,217000,4
1UdR2sWnDBRd3m0YxZRkMG,7pRnKuQMkmntEj7Nnj94r0,2017-11-09T06:30:40Z,Hands Up,Blood Orange,0.706,0.568,11,-9.797,0,0.0596,0.063,0.00138,0.119,0.554,134.014,audio_features,1UdR2sWnDBRd3m0YxZRkMG,spotify:track:1UdR2sWnDBRd3m0YxZRkMG,https://api.spotify.com/v1/tracks/1UdR2sWnDBRd3m0YxZRkMG,https://api.spotify.com/v1/audio-analysis/1UdR2sWnDBRd3m0YxZRkMG,249269,4
2HuYWd79zAyo6KizarL9pr,7pRnKuQMkmntEj7Nnj94r0,2017-11-09T19:40:50Z,Don't Hate for Me,Dizzy Fae,0.899,0.348,8,-9.672,0,0.15,0.134,0,0.0791,0.675,110.683,audio_features,2HuYWd79zAyo6KizarL9pr,spotify:track:2HuYWd79zAyo6KizarL9pr,https://api.spotify.com/v1/tracks/2HuYWd79zAyo6KizarL9pr,https://api.spotify.com/v1/audio-analysis/2HuYWd79zAyo6KizarL9pr,188000,4
3TpXajg1nKzG3ngc9tBwrD,7pRnKuQMkmntEj7Nnj94r0,2017-11-11T04:35:44Z,Easily,Bruno Major,0.772,0.256,7,-8.545,0,0.0481,0.491,0.00612,0.144,0.357,118.902,audio_features,3TpXajg1nKzG3ngc9tBwrD,spotify:track:3TpXajg1nKzG3ngc9tBwrD,https://api.spotify.com/v1/tracks/3TpXajg1nKzG3ngc9tBwrD,https://api.spotify.com/v1/audio-analysis/3TpXajg1nKzG3ngc9tBwrD,210240,3
6bDnvw2UUFSEAskbcghlcw,7pRnKuQMkmntEj7Nnj94r0,2017-11-11T08:10:43Z,Best Friend,Rex Orange County,0.575,0.714,6,-5.247,1,0.0596,0.395,0,0.115,0.32,144.982,audio_features,6bDnvw2UUFSEAskbcghlcw,spotify:track:6bDnvw2UUFSEAskbcghlcw,https://api.spotify.com/v1/tracks/6bDnvw2UUFSEAskbcghlcw,https://api.spotify.com/v1/audio-analysis/6bDnvw2UUFSEAskbcghlcw,262231,4
6eCEcYf4NH8LKJXl2E9EB2,7pRnKuQMkmntEj7Nnj94r0,2017-11-11T08:10:43Z,Sunflower,Rex Orange County,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,audio_features,6eCEcYf4NH8LKJXl2E9EB2,spotify:track:6eCEcYf4NH8LKJXl2E9EB2,https://api.spotify.com/v1/tracks/6eCEcYf4NH8LKJXl2E9EB2,https://api.spotify.com/v1/audio-analysis/6eCEcYf4NH8LKJXl2E9EB2,252231,4
5EYi2rH4LYs6M21ZLOyQTx,7pRnKuQMkmntEj7Nnj94r0,2017-11-11T08:10:43Z,Loving Is Easy,Rex Orange County,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,audio_features,5EYi2rH4LYs6M21ZLOyQTx,spotify:track:5EYi2rH4LYs6M21ZLOyQTx,https://api.spotify.com/v1/tracks/5EYi2rH4LYs6M21ZLOyQTx,https://api.spotify.com/v1/audio-analysis/5EYi2rH4LYs6M21ZLOyQTx,155720,4
0V6QNE31BWyMuiKlvDRnE9,7pRnKuQMkmntEj7Nnj94r0,2017-11-11T08:10:43Z,(How Could Anybody) Feel at Home,Open Mike Eagle,0.6,0.819,7,-6.377,1,0.224,0.119,0.136,0.118,0.703,79.458,audio_features,0V6QNE31BWyMuiKlvDRnE9,spotify:track:0V6QNE31BWyMuiKlvDRnE9,https://api.spotify.com/v1/tracks/0V6QNE31BWyMuiKlvDRnE9,https://api.spotify.com/v1/audio-analysis/0V6QNE31BWyMuiKlvDRnE9,254049,4
17YuXw2ScwLLL1sUrRKhoW,7pRnKuQMkmntEj7Nnj94r0,2017-11-11T08:10:43Z,Fantasy,Alina Baraz,0.68,0.747,4,-6.056,0,0.091,0.353,0,0.138,0.331,113.933,audio_features,17YuXw2ScwLLL1sUrRKhoW,spotify:track:17YuXw2ScwLLL1sUrRKhoW,https://api.spotify.com/v1/tracks/17YuXw2ScwLLL1sUrRKhoW,https://api.spotify.com/v1/audio-analysis/17YuXw2ScwLLL1sUrRKhoW,218947,4
5AJVJWIg8TsoWX3lrvldLS,7pRnKuQMkmntEj7Nnj94r0,2017-11-12T20:24:06Z,The Morning After the Night Before,Courtney Pine,0.456,0.135,0,-14.595,0,0.037,0.906,0.226,0.0998,0.287,128.282,audio_features,5AJVJWIg8TsoWX3lrvldLS,spotify:track:5AJVJWIg8TsoWX3lrvldLS,https://api.spotify.com/v1/tracks/5AJVJWIg8TsoWX3lrvldLS,https://api.spotify.com/v1/audio-analysis/5AJVJWIg8TsoWX3lrvldLS,292828,4
6XPOY3MxYArU6xvkB3BMkU,7pRnKuQMkmntEj7Nnj94r0,2017-11-13T02:46:33Z,Never Enough,Rex Orange County,0.511,0.891,4,-4.44,1,0.095,0.0124,0,0.0912,0.536,158.99,audio_features,6XPOY3MxYArU6xvkB3BMkU,spotify:track:6XPOY3MxYArU6xvkB3BMkU,https://api.spotify.com/v1/tracks/6XPOY3MxYArU6xvkB3BMkU,https://api.spotify.com/v1/audio-analysis/6XPOY3MxYArU6xvkB3BMkU,298520,4
0F2lcFAteOvMqYR6xEMJBe,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T03:57:35Z,4 Seasons,Rex Orange County,0.505,0.458,7,-7.87,1,0.0392,0.217,0,0.116,0.17,123.922,audio_features,0F2lcFAteOvMqYR6xEMJBe,spotify:track:0F2lcFAteOvMqYR6xEMJBe,https://api.spotify.com/v1/tracks/0F2lcFAteOvMqYR6xEMJBe,https://api.spotify.com/v1/audio-analysis/0F2lcFAteOvMqYR6xEMJBe,301773,4
2fuMHvkhJNX1qyeOv9vxru,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T03:57:41Z,Television/So Far So Good,Rex Orange County,0.405,0.505,5,-7.75,1,0.0458,0.592,0,0.121,0.318,164.971,audio_features,2fuMHvkhJNX1qyeOv9vxru,spotify:track:2fuMHvkhJNX1qyeOv9vxru,https://api.spotify.com/v1/tracks/2fuMHvkhJNX1qyeOv9vxru,https://api.spotify.com/v1/audio-analysis/2fuMHvkhJNX1qyeOv9vxru,262600,4
0ZXBFuXNtWSEFA3OWWSMCl,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T03:51:44Z,Waterfall,RICEWINE,0.81,0.389,1,-8.62,0,0.0451,0.845,0.858,0.343,0.124,119.984,audio_features,0ZXBFuXNtWSEFA3OWWSMCl,spotify:track:0ZXBFuXNtWSEFA3OWWSMCl,https://api.spotify.com/v1/tracks/0ZXBFuXNtWSEFA3OWWSMCl,https://api.spotify.com/v1/audio-analysis/0ZXBFuXNtWSEFA3OWWSMCl,280569,4
1rFWOOAEoyVQG4EwViNYMd,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T03:56:25Z,Dreams / Nightmares,RICEWINE,0.783,0.479,0,-13.177,1,0.0528,0.687,0.385,0.0876,0.316,95.99,audio_features,1rFWOOAEoyVQG4EwViNYMd,spotify:track:1rFWOOAEoyVQG4EwViNYMd,https://api.spotify.com/v1/tracks/1rFWOOAEoyVQG4EwViNYMd,https://api.spotify.com/v1/audio-analysis/1rFWOOAEoyVQG4EwViNYMd,239975,4
6ZUNNe8T0XAcpyVOMijwQl,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:10:16Z,Girl from Mars,Cosmic Child,0.226,0.491,9,-7.978,1,0.0304,0.0279,0.00634,0.0587,0.297,90.448,audio_features,6ZUNNe8T0XAcpyVOMijwQl,spotify:track:6ZUNNe8T0XAcpyVOMijwQl,https://api.spotify.com/v1/tracks/6ZUNNe8T0XAcpyVOMijwQl,https://api.spotify.com/v1/audio-analysis/6ZUNNe8T0XAcpyVOMijwQl,243000,4
644TVsoHtPoX3osPiGM9qw,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:10:32Z,Summer,Cosmic Child,0.361,0.595,11,-10.566,1,0.0342,0.347,0.000756,0.25,0.359,157.949,audio_features,644TVsoHtPoX3osPiGM9qw,spotify:track:644TVsoHtPoX3osPiGM9qw,https://api.spotify.com/v1/tracks/644TVsoHtPoX3osPiGM9qw,https://api.spotify.com/v1/audio-analysis/644TVsoHtPoX3osPiGM9qw,154224,4
3FBiFFEq2JCAVPFAbFeBMz,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:15:47Z,Girl,Sobs,0.657,0.732,4,-5.961,1,0.0402,0.144,0.00112,0.241,0.844,125.99,audio_features,3FBiFFEq2JCAVPFAbFeBMz,spotify:track:3FBiFFEq2JCAVPFAbFeBMz,https://api.spotify.com/v1/tracks/3FBiFFEq2JCAVPFAbFeBMz,https://api.spotify.com/v1/audio-analysis/3FBiFFEq2JCAVPFAbFeBMz,145238,5
3UVaAkaRkdkPFvb4WC4qRM,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:13:04Z,Catflap,Sobs,0.692,0.617,7,-8.191,1,0.0343,0.29,0.000243,0.0762,0.709,125.983,audio_features,3UVaAkaRkdkPFvb4WC4qRM,spotify:track:3UVaAkaRkdkPFvb4WC4qRM,https://api.spotify.com/v1/tracks/3UVaAkaRkdkPFvb4WC4qRM,https://api.spotify.com/v1/audio-analysis/3UVaAkaRkdkPFvb4WC4qRM,180000,4
0CVU5342nva1mJRaehuAhI,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:17:40Z,Sophie,Katzù Oso,0.76,0.544,0,-10.184,1,0.0323,0.00517,0.0151,0.176,0.919,107.976,audio_features,0CVU5342nva1mJRaehuAhI,spotify:track:0CVU5342nva1mJRaehuAhI,https://api.spotify.com/v1/tracks/0CVU5342nva1mJRaehuAhI,https://api.spotify.com/v1/audio-analysis/0CVU5342nva1mJRaehuAhI,168281,4
54xRk3fc6bP0aOmEAQXG2C,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:27:46Z,Hymn,VeilHymn,0.548,0.608,6,-8.953,1,0.0765,0.362,0,0.183,0.359,147.766,audio_features,54xRk3fc6bP0aOmEAQXG2C,spotify:track:54xRk3fc6bP0aOmEAQXG2C,https://api.spotify.com/v1/tracks/54xRk3fc6bP0aOmEAQXG2C,https://api.spotify.com/v1/audio-analysis/54xRk3fc6bP0aOmEAQXG2C,263802,4
57Z3WoRxMYL3FEFCzSibLK,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:32:30Z,Cherry Cola,Jon Kuwada,0.715,0.719,5,-5.678,0,0.105,0.724,0,0.169,0.6,137.988,audio_features,57Z3WoRxMYL3FEFCzSibLK,spotify:track:57Z3WoRxMYL3FEFCzSibLK,https://api.spotify.com/v1/tracks/57Z3WoRxMYL3FEFCzSibLK,https://api.spotify.com/v1/audio-analysis/57Z3WoRxMYL3FEFCzSibLK,184000,4
6CS2uxUmfUL7blDyMYNNuD,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:34:46Z,Ocean~,Jon Kuwada,0.837,0.563,5,-8.854,0,0.0447,0.525,0.00164,0.109,0.54,115.381,audio_features,6CS2uxUmfUL7blDyMYNNuD,spotify:track:6CS2uxUmfUL7blDyMYNNuD,https://api.spotify.com/v1/tracks/6CS2uxUmfUL7blDyMYNNuD,https://api.spotify.com/v1/audio-analysis/6CS2uxUmfUL7blDyMYNNuD,185725,4
5ZMewINpCYNf64qSeergq1,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T04:42:42Z,Tonight,Love-Sadkid,0.603,0.427,6,-10.792,0,0.493,0.157,0,0.105,0.739,175.693,audio_features,5ZMewINpCYNf64qSeergq1,spotify:track:5ZMewINpCYNf64qSeergq1,https://api.spotify.com/v1/tracks/5ZMewINpCYNf64qSeergq1,https://api.spotify.com/v1/audio-analysis/5ZMewINpCYNf64qSeergq1,178034,4
0BNoCFTbr9muSAah6hgHff,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:03:33Z,Nature (Poem),Acid Ghost,0.617,0.675,9,-4.898,1,0.0241,0.619,0.884,0.38,0.335,110.066,audio_features,0BNoCFTbr9muSAah6hgHff,spotify:track:0BNoCFTbr9muSAah6hgHff,https://api.spotify.com/v1/tracks/0BNoCFTbr9muSAah6hgHff,https://api.spotify.com/v1/audio-analysis/0BNoCFTbr9muSAah6hgHff,196441,4
4MXjilFtHM1DtkNsBdg9DX,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:11:00Z,Heartbrake,Love-Sadkid,0.528,0.804,0,-4.563,1,0.116,0.555,9.29e-06,0.154,0.675,142.698,audio_features,4MXjilFtHM1DtkNsBdg9DX,spotify:track:4MXjilFtHM1DtkNsBdg9DX,https://api.spotify.com/v1/tracks/4MXjilFtHM1DtkNsBdg9DX,https://api.spotify.com/v1/audio-analysis/4MXjilFtHM1DtkNsBdg9DX,128351,4
4rlkVVFyR6h7AKEQd7Mpb8,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:13:53Z,Relax,Starchild & The New Romantic,0.708,0.732,2,-7.569,1,0.0761,0.0845,0.0554,0.152,0.486,94.998,audio_features,4rlkVVFyR6h7AKEQd7Mpb8,spotify:track:4rlkVVFyR6h7AKEQd7Mpb8,https://api.spotify.com/v1/tracks/4rlkVVFyR6h7AKEQd7Mpb8,https://api.spotify.com/v1/audio-analysis/4rlkVVFyR6h7AKEQd7Mpb8,156968,4
7MFQSo0YNlnyDAzajhp4Uo,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:52:33Z,Yours Truly,Love-Sadkid,0.65,0.639,7,-8.348,1,0.512,0.737,0,0.294,0.789,83.148,audio_features,7MFQSo0YNlnyDAzajhp4Uo,spotify:track:7MFQSo0YNlnyDAzajhp4Uo,https://api.spotify.com/v1/tracks/7MFQSo0YNlnyDAzajhp4Uo,https://api.spotify.com/v1/audio-analysis/7MFQSo0YNlnyDAzajhp4Uo,120346,4
1d2zfksSJdpIX0csXXZrqv,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:52:33Z,Tndrly,Love-Sadkid,0.792,0.601,11,-7.589,0,0.311,0.336,0,0.0964,0.496,100.04,audio_features,1d2zfksSJdpIX0csXXZrqv,spotify:track:1d2zfksSJdpIX0csXXZrqv,https://api.spotify.com/v1/tracks/1d2zfksSJdpIX0csXXZrqv,https://api.spotify.com/v1/audio-analysis/1d2zfksSJdpIX0csXXZrqv,62400,4
6mW2fVzrPGGrkyWGgPQxvN,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:52:33Z,Just You,Love-Sadkid,0.691,0.798,1,-5.836,1,0.375,0.122,0,0.155,0.699,87.166,audio_features,6mW2fVzrPGGrkyWGgPQxvN,spotify:track:6mW2fVzrPGGrkyWGgPQxvN,https://api.spotify.com/v1/tracks/6mW2fVzrPGGrkyWGgPQxvN,https://api.spotify.com/v1/audio-analysis/6mW2fVzrPGGrkyWGgPQxvN,99962,4
70JkATjg7LzZ9HA22SmmcK,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:52:33Z,Sandy Kim,Acid Ghost,0.658,0.629,5,-7.837,1,0.0276,0.885,0.909,0.152,0.625,132.986,audio_features,70JkATjg7LzZ9HA22SmmcK,spotify:track:70JkATjg7LzZ9HA22SmmcK,https://api.spotify.com/v1/tracks/70JkATjg7LzZ9HA22SmmcK,https://api.spotify.com/v1/audio-analysis/70JkATjg7LzZ9HA22SmmcK,115566,4
0w2kfnU1PFKxjmZFQ1J1X8,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:52:33Z,Overthinking,Acid Ghost,0.611,0.871,11,-3.739,1,0.028,0.725,0.846,0.232,0.245,129.045,audio_features,0w2kfnU1PFKxjmZFQ1J1X8,spotify:track:0w2kfnU1PFKxjmZFQ1J1X8,https://api.spotify.com/v1/tracks/0w2kfnU1PFKxjmZFQ1J1X8,https://api.spotify.com/v1/audio-analysis/0w2kfnU1PFKxjmZFQ1J1X8,241859,4
3IsOr4fNjL24DtkNIBqjKz,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T05:52:52Z,Demons,Joji,0.464,0.378,2,-11.354,0,0.143,0.416,0.0917,0.0966,0.037,164.486,audio_features,3IsOr4fNjL24DtkNIBqjKz,spotify:track:3IsOr4fNjL24DtkNIBqjKz,https://api.spotify.com/v1/tracks/3IsOr4fNjL24DtkNIBqjKz,https://api.spotify.com/v1/audio-analysis/3IsOr4fNjL24DtkNIBqjKz,176804,5
2uUY5kz2dWNkLlGsma6MSL,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T06:06:10Z,basement,halberd,0.562,0.752,0,-5.034,0,0.299,0.757,1.31e-05,0.213,0.781,79.612,audio_features,2uUY5kz2dWNkLlGsma6MSL,spotify:track:2uUY5kz2dWNkLlGsma6MSL,https://api.spotify.com/v1/tracks/2uUY5kz2dWNkLlGsma6MSL,https://api.spotify.com/v1/audio-analysis/2uUY5kz2dWNkLlGsma6MSL,161447,4
7EYPiPZx49CZ73yvt4vm2x,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T07:08:46Z,Best Friend,Mellow Fellow,0.35,0.48,10,-8.74,1,0.0822,0.758,0.525,0.151,0.741,119.188,audio_features,7EYPiPZx49CZ73yvt4vm2x,spotify:track:7EYPiPZx49CZ73yvt4vm2x,https://api.spotify.com/v1/tracks/7EYPiPZx49CZ73yvt4vm2x,https://api.spotify.com/v1/audio-analysis/7EYPiPZx49CZ73yvt4vm2x,243069,4
57asCheDC0X1S9QnyTsmOQ,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T07:13:11Z,Dancing,Mellow Fellow,0.375,0.474,8,-7.856,0,0.0308,0.736,9.75e-05,0.287,0.392,101.976,audio_features,57asCheDC0X1S9QnyTsmOQ,spotify:track:57asCheDC0X1S9QnyTsmOQ,https://api.spotify.com/v1/tracks/57asCheDC0X1S9QnyTsmOQ,https://api.spotify.com/v1/audio-analysis/57asCheDC0X1S9QnyTsmOQ,282671,4
4u4KyiHX4IyddxyjWjjgoP,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T07:18:11Z,Low,RICEWINE,0.741,0.5,10,-8.975,1,0.0453,0.778,0.646,0.113,0.0468,90.001,audio_features,4u4KyiHX4IyddxyjWjjgoP,spotify:track:4u4KyiHX4IyddxyjWjjgoP,https://api.spotify.com/v1/tracks/4u4KyiHX4IyddxyjWjjgoP,https://api.spotify.com/v1/audio-analysis/4u4KyiHX4IyddxyjWjjgoP,195567,4
7j0OP8Hdw3O0ztt0PcOHHR,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T08:03:53Z,Over Again,QUIÑ,0.659,0.716,2,-4.979,1,0.115,0.0166,1.12e-05,0.331,0.207,139.995,audio_features,7j0OP8Hdw3O0ztt0PcOHHR,spotify:track:7j0OP8Hdw3O0ztt0PcOHHR,https://api.spotify.com/v1/tracks/7j0OP8Hdw3O0ztt0PcOHHR,https://api.spotify.com/v1/audio-analysis/7j0OP8Hdw3O0ztt0PcOHHR,223493,4
22oZYBEW53kgOKp3gVVaQm,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T08:11:11Z,Show Love,Everything Is Recorded,0.768,0.372,4,-8.549,0,0.125,0.103,0.0324,0.139,0.268,148.529,audio_features,22oZYBEW53kgOKp3gVVaQm,spotify:track:22oZYBEW53kgOKp3gVVaQm,https://api.spotify.com/v1/tracks/22oZYBEW53kgOKp3gVVaQm,https://api.spotify.com/v1/audio-analysis/22oZYBEW53kgOKp3gVVaQm,190984,4
0P90guRXh6jK0vr0owwxib,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T08:14:17Z,Dead Man Draggin',Butch Dawson,0.728,0.461,6,-11.276,0,0.0366,0.00438,0.0809,0.138,0.434,134.0,audio_features,0P90guRXh6jK0vr0owwxib,spotify:track:0P90guRXh6jK0vr0owwxib,https://api.spotify.com/v1/tracks/0P90guRXh6jK0vr0owwxib,https://api.spotify.com/v1/audio-analysis/0P90guRXh6jK0vr0owwxib,215513,4
1no5aBlOtuHcBeY6fWU0Oc,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T08:17:54Z,Joy Is Sorrow Unmasked,Roy Hargrove,0.396,0.138,7,-14.484,0,0.0326,0.954,0.772,0.162,0.106,70.208,audio_features,1no5aBlOtuHcBeY6fWU0Oc,spotify:track:1no5aBlOtuHcBeY6fWU0Oc,https://api.spotify.com/v1/tracks/1no5aBlOtuHcBeY6fWU0Oc,https://api.spotify.com/v1/audio-analysis/1no5aBlOtuHcBeY6fWU0Oc,286600,4
6QqXTZUL8O3y46rgDEWnsm,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T08:30:02Z,Stardust,Bobby Hutcherson,0.352,0.0351,1,-22.254,1,0.0347,0.975,0.607,0.193,0.21,56.16,audio_features,6QqXTZUL8O3y46rgDEWnsm,spotify:track:6QqXTZUL8O3y46rgDEWnsm,https://api.spotify.com/v1/tracks/6QqXTZUL8O3y46rgDEWnsm,https://api.spotify.com/v1/audio-analysis/6QqXTZUL8O3y46rgDEWnsm,323600,4
2cFEmtq7p1GGEkQY1PJXdw,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T08:53:47Z,Heartthrob,Father,0.892,0.559,11,-7.276,0,0.227,0.0246,4.3e-06,0.133,0.698,141.923,audio_features,2cFEmtq7p1GGEkQY1PJXdw,spotify:track:2cFEmtq7p1GGEkQY1PJXdw,https://api.spotify.com/v1/tracks/2cFEmtq7p1GGEkQY1PJXdw,https://api.spotify.com/v1/audio-analysis/2cFEmtq7p1GGEkQY1PJXdw,136901,4
1wz7B02oOtrTW6SNLG0cSk,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T09:10:11Z,Edition,Rex Orange County,0.86,0.332,1,-10.263,1,0.22,0.807,0,0.106,0.26,140.949,audio_features,1wz7B02oOtrTW6SNLG0cSk,spotify:track:1wz7B02oOtrTW6SNLG0cSk,https://api.spotify.com/v1/tracks/1wz7B02oOtrTW6SNLG0cSk,https://api.spotify.com/v1/audio-analysis/1wz7B02oOtrTW6SNLG0cSk,115000,4
3mogmakkKiKWOB0tVj1X9i,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T09:13:21Z,Foreplay,Jalen Santoy,0.793,0.315,1,-7.457,1,0.0825,0.143,0.0142,0.113,0.541,118.824,audio_features,3mogmakkKiKWOB0tVj1X9i,spotify:track:3mogmakkKiKWOB0tVj1X9i,https://api.spotify.com/v1/tracks/3mogmakkKiKWOB0tVj1X9i,https://api.spotify.com/v1/audio-analysis/3mogmakkKiKWOB0tVj1X9i,171371,4
3oezMhx19Pi8sQPmvX95Ft,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T09:39:52Z,"Sonate pour flûte, alto et harpe: I. Pastorale. Lento, dolce rubato",Claude Debussy,0.209,0.0204,5,-30.566,1,0.0485,0.979,0.397,0.111,0.0386,100.381,audio_features,3oezMhx19Pi8sQPmvX95Ft,spotify:track:3oezMhx19Pi8sQPmvX95Ft,https://api.spotify.com/v1/tracks/3oezMhx19Pi8sQPmvX95Ft,https://api.spotify.com/v1/audio-analysis/3oezMhx19Pi8sQPmvX95Ft,434027,4
0Es8ckUBt7g1kFVPVNc5CV,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T09:39:52Z,Valse romantique,Claude Debussy,0.387,0.101,5,-21.699,0,0.0349,0.993,0.863,0.106,0.061,67.645,audio_features,0Es8ckUBt7g1kFVPVNc5CV,spotify:track:0Es8ckUBt7g1kFVPVNc5CV,https://api.spotify.com/v1/tracks/0Es8ckUBt7g1kFVPVNc5CV,https://api.spotify.com/v1/audio-analysis/0Es8ckUBt7g1kFVPVNc5CV,211438,3
5N9Nut1vIYYFqv9KbP8FD7,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T09:39:52Z,Masques,Claude Debussy,0.169,0.0496,1,-26.317,1,0.0408,0.987,0.921,0.0913,0.0372,89.143,audio_features,5N9Nut1vIYYFqv9KbP8FD7,spotify:track:5N9Nut1vIYYFqv9KbP8FD7,https://api.spotify.com/v1/tracks/5N9Nut1vIYYFqv9KbP8FD7,https://api.spotify.com/v1/audio-analysis/5N9Nut1vIYYFqv9KbP8FD7,319320,4
5H2WmzaijYOGTHeHdM3w9P,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T09:40:08Z,Nice Boys,Temporex,0.546,0.669,2,-10.806,1,0.103,0.495,0.735,0.25,0.337,75.144,audio_features,5H2WmzaijYOGTHeHdM3w9P,spotify:track:5H2WmzaijYOGTHeHdM3w9P,https://api.spotify.com/v1/tracks/5H2WmzaijYOGTHeHdM3w9P,https://api.spotify.com/v1/audio-analysis/5H2WmzaijYOGTHeHdM3w9P,180846,4
7ydeKIGuAdxqkp7OsWGZx6,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T21:58:21Z,We Can't Be Friends,Dream Koala,0.576,0.283,2,-13.004,1,0.039,0.897,0.892,0.0841,0.252,119.277,audio_features,7ydeKIGuAdxqkp7OsWGZx6,spotify:track:7ydeKIGuAdxqkp7OsWGZx6,https://api.spotify.com/v1/tracks/7ydeKIGuAdxqkp7OsWGZx6,https://api.spotify.com/v1/audio-analysis/7ydeKIGuAdxqkp7OsWGZx6,208452,4
4YqKpb4sCTpvikjc9yJq9F,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T22:03:22Z,Friends,S4U,0.582,0.676,10,-8.502,0,0.0784,0.0388,0,0.0807,0.579,95.994,audio_features,4YqKpb4sCTpvikjc9yJq9F,spotify:track:4YqKpb4sCTpvikjc9yJq9F,https://api.spotify.com/v1/tracks/4YqKpb4sCTpvikjc9yJq9F,https://api.spotify.com/v1/audio-analysis/4YqKpb4sCTpvikjc9yJq9F,207500,4
3tJp3SXg6NUyrV6wduHAL8,7pRnKuQMkmntEj7Nnj94r0,2017-11-15T22:24:50Z,Vanessa's Tune,Chris McClenney,0.833,0.267,1,-12.891,0,0.142,0.0762,0.542,0.549,0.262,77.499,audio_features,3tJp3SXg6NUyrV6wduHAL8,spotify:track:3tJp3SXg6NUyrV6wduHAL8,https://api.spotify.com/v1/tracks/3tJp3SXg6NUyrV6wduHAL8,https://api.spotify.com/v1/audio-analysis/3tJp3SXg6NUyrV6wduHAL8,201290,4
